bvid,arcurl,title,pubdate,rank_offset,author,mid,play,review,video_review,favorites,duration,tag,description
BV1JJ411D7MW,http://www.bilibili.com/video/av75662000,【Mugen】东方系凶恶角色鉴赏 Vol.14(帕秋莉Part 1),2019-11-14 18:54:53,630,Wreimu,1897825,1433,9,10,29,1177,"MUGEN,凶恶,东方,帕秋莉","封面P站ID=51105716
不知道3Part能否做完，图书有大量的隔离马甲，每一个隔离马甲的演出都不是很烂，看来很多的演出向论外的作者都喜欢这个角色。（估计是比较好构思）。以下是介绍。
Aquamarine，Author=Rac_O  //  A-Uroboros，Author=tryshur  //  B-G-Patchouli，Author=オワタ  //  Black Goddess Patchouli，Author=オワタ  //  c(def名(・∀.)Deep(.∀・)Vermillion"
BV1nJ411R77N,http://www.bilibili.com/video/av76974844,雅格威克vs红炎八神,2019-11-25 14:28:01,631,紫鼠粥,35830621,1423,15,15,10,244,"MUGEN,手操,新人,狂级,格斗,十割,雅格威克,八神",
BV1VE411e76F,http://www.bilibili.com/video/av75397673,崩坏3主程序,2019-11-12 02:38:23,632,时间死海,22754892,1418,20,2,17,227,"MUGEN,崩坏3,崩坏三,新人,斯卡哈,炮姐泳装",你在想屁吃，你怎么可能有女王在舰桥上等着你
BV1xE411e7Ub,http://www.bilibili.com/video/av75405909,【mugen】kofw紫苑持枪起手十割 By：怒娜,2019-11-12 07:50:37,633,Vanny凡一,275843,1410,8,1,5,31,"MUGEN,手操,KOF,十割,紫苑,拳皇系列",-
BV1zE411v7RN,http://www.bilibili.com/video/av75116564,【Mugen】小游戏草 7P VS 京先生 3P,2019-11-09 21:03:14,634,五令矢,342278811,1399,14,3,9,134,"MUGEN,草薙京",初投稿，求三连qwq。
BV1JJ411D7kF,http://www.bilibili.com/video/av75667733,MUGEN 极限八神队 VS 终极挑衅队,2019-11-14 20:35:41,635,水的哲理,256680315,1395,6,22,12,755,"MUGEN,游戏,八神",MUGEN
BV1xJ411d79U,http://www.bilibili.com/video/av76695232,【新人物】外网新卢卡尔：O. Spera Rugal强度测试,2019-11-23 13:10:35,636,羅睺,124765343,1392,12,5,7,417,"MUGEN,狂级","第一场：vs 黑鬼 胜
第二场：vs 11P钢弹 败
结论：O. Spera Rugal强度狂下
补一句：钢弹真不要脸
禁止攻击人物与作者
喜欢的话麻烦关注 推荐 投币 收藏 转发 点一点
感谢大家。"
BV1RE411t7qe,http://www.bilibili.com/video/av74329038,手操雅格威尔vs血八，这就是我不录对战的原因,2019-11-03 00:08:47,637,一只弱小的白毛丶银狐,172517989,1382,24,4,4,145,"MUGEN,手操,r雅,雅阁威尔,狂级,凶级,血八,血炎八神",555，身败名裂
BV12E411Y7mw,http://www.bilibili.com/video/av75279929,[MUGEN]新版噩梦社长vs处刑者草,2019-11-11 01:11:20,638,蔡馥谦,17878227,1380,13,10,11,148,"MUGEN,杯赛,狂级,十割,拳皇,卢卡尔","水一期，水一期。
社长粉丝群 958455528，欢迎大家加入，要人物的就别来了。
不定期更新！
喜欢的话麻烦关注 推荐 投币 收藏 转发 点一点
感谢大家。"
BV1WE411b7Lo,http://www.bilibili.com/video/av74423938,新版-起源骷髅 VS 究极牌哥队,2019-11-03 17:54:41,639,丶花影人,47323944,1374,4,3,18,514,"MUGEN,杯赛,狂级,KOF",https://www.youtube.com/watch?v=J061UoOYH9k
BV1SJ411U7iz,http://www.bilibili.com/video/av75895175,【Mugen】拳皇：莉安娜&amp;温妮莎 VS 高尼茨&amp;七枷社,2019-11-16 19:08:05,640,暴風零子,252611883,1373,4,1,26,236,"KOF,高AI,拳皇,蕾欧娜,高尼兹,Yashiro Nanakase,Vanessa,Leona,Goenitz,大蛇八杰集",莉安娜&amp;温妮莎 VS 高尼茨&amp;七枷社，2V2双打，强凶级别，一场朴实的战斗。
BV1pE411t7oq,http://www.bilibili.com/video/av74225873,雅格威尔（通常模式）vs苍白4p,2019-11-02 09:58:38,641,无尘过往,387865998,1365,14,1,2,102,"MUGEN,雅阁威尔,雅阁威客,MUGEN杯赛,雅格威尔,拳皇",特效全开
BV1wE411v7QE,http://www.bilibili.com/video/av75034565,[KOFM FS]X[拳皇14]整合公开,2019-11-09 09:19:34,642,京其尔,287391795,1359,4,0,6,570,"MUGEN,手操,东方PROJECT,十六夜咲夜,东方","整合来源;http://www.emumax.com/roms/0-0-0-0-7.html
链接: https://pan.baidu.com/s/1Irn9Dl7Azo1Xd_HLYC6WZQ 提取码: KOFM"
BV1cE411i7Hr,http://www.bilibili.com/video/av75220349,崩坏抹消者VS冥王卢卡尔,2019-11-11 07:00:34,643,我可不是个瓜皮,362066838,1357,18,3,4,146,"全能打卡挑战,MUGEN,拳皇MUGEN,KOF,卢卡尔,神战,社长",
BV1gJ411Q7Xu,http://www.bilibili.com/video/av77403940,MUGEN  冲击八神队 VS 邪恶威克队,2019-11-29 13:02:14,644,水的哲理,256680315,1346,3,30,10,591,"MUGEN,游戏,狂,八神庵,威克,污八,灵梦5号,维尔",M.U.G.E.N
BV1TE411B7Ak,http://www.bilibili.com/video/av74548320,【Mugen】放逐者 海奥斯 VS 余烬-艾普斯,2019-11-04 19:06:28,645,路过の梦暗,404261410,1340,15,3,10,166,"快剪辑,MUGEN,海奥斯,血炎,剧情向,狂级",谁再那我看到盗我视频 我日侯你全家
BV14E411t7L3,http://www.bilibili.com/video/av74232746,（MUGEN）假面骑士V3 the Next（试玩技能演示）,2019-11-02 11:36:34,646,TakinawaNaoto_茶杯,335619947,1340,10,8,8,138,"MUGEN,mugen,假面骑士,格斗游戏,假面骑士v3,V3 the next,假面骑士the next,假面骑士V3,手操","视频中有两个一样的V3（the next），左边为原版。。。右边为羁绊所改（b站upID：FRAGILE-rouge）
------------------------------------------------------------------
禁止刷梗。。。。"
BV1FE411v7Yf,http://www.bilibili.com/video/av75024434,【Mugen对战】UP本体VS高清Bloo（能开的开关都开了，又帅又华丽，小夜永远喜欢Bloo）,2019-11-09 04:36:21,647,夜雪霙,39571490,1336,74,7,29,446,"MUGEN,凶级,Bloo",我小夜就是饿死，死外面，从这里跳下去，也绝对不会碰Mugen一下。。。什么？茑屋氏诈尸了？高清Bloo更新了？快，扶我起来，我要录视频！来一份我最喜欢的主程序，帅气的立绘，华丽的背景，还有熟悉的BGM。。。嗯，高清Bloo真帅，永远都是我男神。。。
BV14E411e72q,http://www.bilibili.com/video/av75411357,【mugen】次元极限武斗大会 15p,2019-11-12 10:18:21,648,DR天蝎,327050228,1335,24,143,20,1201,"全能打卡挑战,MUGEN,杯赛,拳皇,十割,狂级,单机游戏,KOF",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1vE411e7u7,http://www.bilibili.com/video/av75434224,《Mugen》提娅斯（新与旧的演出）,2019-11-12 14:39:05,649,恋某人的小铺子,69098266,1333,10,5,15,242,"MUGEN,凶恶,演示",请勿讨论强度争执。
BV1VJ411m7ni,http://www.bilibili.com/video/av76144388,【Mugen】里草VS草二,2019-11-18 17:43:40,650,Bai家的情殇,48034796,1323,15,6,7,197,"MUGEN,拳皇,格斗,KOF",
BV1QJ411S7qG,http://www.bilibili.com/video/av75578679,【mugen】次元极限武斗大会 16p,2019-11-14 11:40:02,651,DR天蝎,327050228,1323,21,76,21,1306,"全能打卡挑战,MUGEN,杯赛,拳皇,狂级,单机游戏,KOF,十割,月姬",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1hE411v7a4,http://www.bilibili.com/video/av75121171,【MUGEN】碧蓝航线与舰C的相爱相杀,2019-11-10 09:00:24,652,羽翔冥,39890858,1323,9,2,19,369,"MUGEN,碧蓝航线,舰队,舰C,江风,瑞凤,Mugen,mugen","我两边都录了一次胜利，以求和平
自制 萌新出品，视频以娱乐为主，切勿恶意攻击人物及作者
如有大佬愿意指点，还请赐教
过审实属不易，还请各位不要吝啬，素质三连"
BV1VE411e7ph,http://www.bilibili.com/video/av75399149,mugen  人物更新  Forgetten  yagami  进度  35%,2019-11-12 02:53:38,653,陈泽豪2002,170620558,1320,27,8,15,332,"全能打卡挑战,MUGEN,手操,拳皇,KYO,八神,八神庵,KOF,单机游戏,格斗游戏",欢迎大家提提意见(。・∀・)ノ
BV1kJ41117dx,http://www.bilibili.com/video/av76372978,【Mugen】拳皇：莉安娜 VS 暴风子,2019-11-20 16:34:24,654,暴風零子,252611883,1310,1,0,18,199,"高AI,拳皇,KOF,女暴风,蕾欧娜,Leona,wind_MCXX",莉安娜 VS 暴风子，强凶级别，一场朴实的战斗。
BV12J411Q7ps,http://www.bilibili.com/video/av77557171,【Mugen】刀剑神域&amp;拳皇：桐人 VS 瞬影,2019-11-30 17:17:55,655,暴風零子,252611883,1307,8,4,25,139,"高AI,拳皇,KOF,刀剑神域,桐谷和人,SAO,凶级,Kirito-B,Shun_ei,电击文库格斗巅峰",刀剑神域（电击文库格斗巅峰）桐人1P VS 拳皇14（拳皇13系统）瞬影1P
BV1pJ411d7j5,http://www.bilibili.com/video/av76650173,庵先生 vs 八神,2019-11-23 00:07:01,656,极炫ギ罪恶,25200561,1305,5,8,12,269,"拳皇,mugen,拳皇mugen,kof,八神庵,八神,iori,Mr.iori,庵先生,克隆八神",庵先生 vs 八神
BV1jJ411d7UT,http://www.bilibili.com/video/av76668502,KOF SOR Beta Reléase主程序分享,2019-11-23 05:58:29,657,京其尔,287391795,1301,1,0,10,108,MUGEN,链接:http://www.mediafire.com/file/6uuue4ssjtbb962/KOF_STIGMA_OF_ROSES_TEAM.zip/file
BV1LE411i776,http://www.bilibili.com/video/av74714222,【KOFM】 超级里草演示,2019-11-06 10:43:07,658,微末之城,419626652,1287,5,12,6,224,"MUGEN,新人向",
BV13J411U7sd,http://www.bilibili.com/video/av75774049,【mugen】次元极限武斗大会 17p,2019-11-16 08:40:16,659,DR天蝎,327050228,1284,23,93,20,1076,"全能打卡挑战,MUGEN,杯赛,拳皇,狂级,单机游戏,KOF,月姬,FGO",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1FE411i72q,http://www.bilibili.com/video/av75222325,【Mugen】核爆欧米茄社长.VS.噩梦GM,2019-11-10 16:50:23,660,椿是天啊,37743303,1283,6,7,3,137,"MUGEN,新人,狂级,自制,原创,拳皇,卢卡尔,社长,GM,针佬",救救萌新吧（疯狂暗示）
BV1cJ411o7tL,http://www.bilibili.com/video/av76779458,雅阁威克VS血魔,2019-11-23 23:22:11,661,紫鼠粥,35830621,1279,24,17,16,251,"MUGEN,手操,新人",
BV1UJ411X73F,http://www.bilibili.com/video/av77234073,全关苍白手动狂中审核，不要错过哦,2019-11-27 20:00:48,662,屑能酱,283460910,1274,21,3,5,226,"MUGEN,杯赛,手操,狂级,格斗,搬运,社长",今天手好酸昂，疯狂断连，但是我还是有狂中哒！呜姆
BV1RJ41197gb,http://www.bilibili.com/video/av76886271,【Mugen】准一草10更新啦！！   草10  VS  草根,2019-11-25 08:30:10,663,Diend_Blade,91586576,1273,10,5,4,155,"全能打卡挑战,MUGEN,拳皇,KOF,草薙京","请勿攻击作者以及人物
如果有任何关于人物权限问题或者其他问题，请私聊UP主"
BV1LJ411d7u9,http://www.bilibili.com/video/av76623905,【mugen】次元极限武斗大会 19p,2019-11-23 01:05:32,664,DR天蝎,327050228,1268,27,45,31,1456,"全能打卡挑战,MUGEN,杯赛,拳皇,单机游戏,狂级,KOF,大乱斗,FGO",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1uE411i7F9,http://www.bilibili.com/video/av75211467,MUGEN白雪里草VS白雪里草,2019-11-10 15:30:40,665,芙丽雅-兰丽斯,470981115,1268,7,4,4,133,"MUGEN,拳皇,KOF,AI对战,凶级,草薙京,格斗,里草","都是1P
话说为什么我的视频帧率高了画质差
画质高了帧率差啊啊啊啊啊啊
T_T"
BV1nE411i7zU,http://www.bilibili.com/video/av74763240,【MUGEN】高强度手操，让你看个爽!,2019-11-06 19:23:34,666,本涂凉了鸭,95515337,1267,35,0,26,236,"MUGEN,手操,狂级,BLOO","视频由我徒儿(普通游戏玩家、会长）完成剪辑，感谢
手操者:神秘人
对什么都不是我的，白嫖.jpg"
BV1gE41187Ua,http://www.bilibili.com/video/av74081294,龟速社长VS草薙京213&amp;666,2019-11-01 07:00:28,667,我可不是个瓜皮,362066838,1263,11,3,4,250,"bilibili新星计划,MUGEN,KOF,拳皇MUGEN,拳皇,卢卡尔,社长,草薙京,搬运社",
BV1FE411e7jB,http://www.bilibili.com/video/av75353046,【MUGEN手操】用BLOO套路白雪草10,2019-11-11 18:49:42,668,辽子-Eternal,13422017,1260,39,6,11,184,"MUGEN,手操,BLOO,凶级,KOF,时代的泪水","各位好久不见啊
今天我就是来水视频的，就是这样
我继续摸鱼
希望各位看的开心ヽ(○^㉨^)ﾉ♪"
BV11J411172N,http://www.bilibili.com/video/av76378284,【凶恶向】残碎篇章/提娅斯 vs 死神海奥斯v4,2019-11-20 17:16:21,669,羅睺,124765343,1255,7,0,3,81,"MUGEN,凶恶,论外中位","提娅斯：模式2论外中位 
死神海奥斯v4：12P论外中位
禁止攻击人物与作者
喜欢的话麻烦关注 推荐 投币 收藏 转发 点一点
感谢大家。"
BV1FJ411X7yG,http://www.bilibili.com/video/av77569065,MUGEN假面骑士乱斗（229）,2019-11-30 19:11:15,670,decke虚白,279353537,1253,20,31,13,1384,"MUGEN,假面骑士,大乱斗,凶级,格斗",双方都是ai对战，靠bug赢的夜骑
BV1XE411i7nc,http://www.bilibili.com/video/av74864278,#崩坏之抹消者 vs #血魔八神队,2019-11-07 19:00:24,671,魅ぃ影project,49743041,1244,11,9,12,306,"MUGEN,狂级,十割,拳皇,nao","开关
崩坏  等级0"
BV1xE411q7jo,http://www.bilibili.com/video/av74969792,馆长VS社长,2019-11-08 18:29:22,672,华夏冰影,256595368,1241,4,5,3,217,"全能打卡挑战,MUGEN,mugen,KOF,卢卡尔,单机游戏,金家潘,搬运社,SNK",
BV1DJ41127hi,http://www.bilibili.com/video/av76036560,【Mugen】给半成品的最终BOSS蕾米写了个测试AI（添加调整后的2P）,2019-11-17 19:10:43,673,最强贝尔蒙多,12310061,1239,22,0,18,455,"恶魔城,演示,东方,蕾米莉亚","添加了一个调整后的2P
花了一下午时间的产物
真正的ai初心者
攻击基本是随机决定的，所有攻击结束后都会暂停30帧给玩家攻击。
因为是经典德古拉ai所以除了吸血和亚空间移动基本没有其他移动方式（ai没启动前可能会乱飞，特殊情况离地会优先向下飞）
觉醒因为没有完成就没有写入ai
姆q的援助现已搭载。"
BV13E411e71K,http://www.bilibili.com/video/av75387145,【MUGEN】美少女战士：水手水星S VS 水手天王星S,2019-11-13 15:40:06,674,枫雪心寒奇,389525570,1236,2,0,1,190,"MUGEN,mugen,美少女战士,单机游戏,动画,水野亚美,天王遥",
BV1vJ411U79r,http://www.bilibili.com/video/av75883931,苍白的抹消者Nao：“K&#39;”系列的存在就是个错误，抹除，就从你开始好了。 Khriz：别小看我！,2019-11-16 17:23:12,675,屑能酱,283460910,1233,16,10,11,237,"MUGEN,手操,狂级,十割,NAO,K,KOF,剧情向,格斗,苍白","3p苍白
血6000
攻100
防100
无情伤害
开关全开但本视频不出现白鹰

12pFlame Khriz
血6000
攻100
防100
必杀中回气"
BV12J41127Wt,http://www.bilibili.com/video/av76050950,【Mugen】京子：食我十拳啦！,2019-11-17 22:00:30,676,K-red,11417182,1228,16,2,14,200,"全能打卡挑战,手操,单机游戏,京子,草薙京",下期做下本体吧
BV1uE411i7SF,http://www.bilibili.com/video/av75215975,【mugen】次元极限武斗大会 14p,2019-11-10 16:45:12,677,DR天蝎,327050228,1221,17,53,19,1246,"全能打卡挑战,MUGEN,杯赛,狂级,KOF,拳皇,单机游戏,十割",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1cJ411U7K1,http://www.bilibili.com/video/av76259823,【mugen】次元极限武斗大会 18p,2019-11-19 16:50:54,678,DR天蝎,327050228,1212,33,90,30,1486,"全能打卡挑战,MUGEN,杯赛,狂级,KOF,拳皇,单机游戏,FGO",喜欢的朋友记得关注一下，长按点赞，素质三连哦
BV1pJ411m7YG,http://www.bilibili.com/video/av76169247,手机游戏《海贼王Z mugen》，（整合分享），手机玩mugen游戏。（海贼王）（exagear）（mugen）（安卓）（骁龙855）（模拟器）（动漫）,2019-11-23 13:00:54,679,霸者一方,108891395,1212,14,0,4,398,"手机游戏,MUGEN,霸者一方,海贼王,整合分享,exagear",链接:https://pan.baidu.com/s/1bcg2vnk_yfauVi6y3f59bg 提取码:视频里找。
BV1RJ41197GH,http://www.bilibili.com/video/av76886090,雅格威克vs基尔加丹,2019-11-24 19:15:25,680,人王official,39566633,1211,3,7,4,296,"MUGEN,阿克蒙德,凶恶向","https://youtu.be/cCtXIyODEOo
阿克蒙德作者新人物"
BV17E411i723,http://www.bilibili.com/video/av74722786,【MUGEN】崩坏之抹消者 VS 宇宙蛟,2019-11-06 12:27:55,681,Shadows_丶,343282489,1209,10,2,10,135,"MUGEN,凶恶",鸽了鸽了
BV1dE411h7Mz,http://www.bilibili.com/video/av73863301,安卓《洛克人mugen》，（整合分享）（exagear）（mugen），手机玩mugen游戏。,2019-11-02 13:00:37,682,霸者一方,108891395,1203,3,0,18,231,"手机游戏,MUGEN,霸者一方,洛克人,exagear,整合分享",链接:https://pan.baidu.com/s/1Ea7IvVL3H02WsF3lQMNhYA 提取码:视频里找。
BV1cE411a77H,http://www.bilibili.com/video/av73919696,安卓《美少女战士mugen》，（整合分享），手机玩mugen游戏。（mugen）（exagear）（美少女战士）,2019-11-08 13:00:08,683,霸者一方,108891395,1188,9,1,15,257,"手机游戏,MUGEN,霸者一方,美少女战士,整合分享,exagear",-
BV1TJ41197WM,http://www.bilibili.com/video/av77295185,【MUGEN】噩梦吉斯 VS 维嘉·改,2019-11-28 12:30:21,684,異能異色的巴萨卡,89592005,1187,15,0,1,131,"MUGEN,街霸,强凶,拳皇","POTS风噩梦吉斯：1050血100攻防
HyperClaw氏，改造自POTS氏吉斯
AI可以但是有个很大的缺陷，就是没有OC连段，开了也只是浪费一气（AI开OC的意义不明）
维嘉·改：1000血100攻防
改造自POTS氏维嘉
改造作者不明，实际上就是POTS氏维嘉加了招式和改了演出，以及换了声线。AI连段还是跟以前差不多的
就是有个缺点。。。。。。AI上线的有点慢（笑哭）
PS：试图模仿南风杯对战的UP主是屑（雾）"
BV1ZJ411d7VQ,http://www.bilibili.com/video/av76797055,【Mugen】拳皇：02UM草薙京 VS 02UM八神庵,2019-11-24 03:37:25,685,暴風零子,252611883,1186,2,4,22,199,"高AI,拳皇,KOF,草薙京,八神庵,Kyo Kusanagi,Iori Yagami",草薙京 VS 八神庵，均为拳皇2002UM系统人物，强凶级别，一场朴实的战斗。
BV16J411D7ja,http://www.bilibili.com/video/av75733960,[Mugen】苍白NAO 狂-神级 爬塔果断大会 第一期（手操）,2019-11-15 13:19:23,686,相川步丶,8930179,1186,29,17,15,1431,"MUGEN,杯赛,手操,狂级,十割,拳皇,单机游戏","模式：1V2爬塔（Nao double life）
不白给，果断第一期来了~~~ 人物比较多，如果视频中出现人物没有及时更新，或者明令禁止对战的人物，请大佬们在评论区告知，我会改正和删除，虽然看了好几年Mugen 但还是小白一个，望见谅~
苍白NAO：2P 攻防100 血1000
塔防人物：p数随机 攻防100 血量1000-4000（普遍3500左右），有少数凶级和无AI人物，其余为狂-神级
录素材手累白给的次数很多，厚颜无耻求关注点赞硬币一条龙~~"
BV1ME411b7fP,http://www.bilibili.com/video/av74406485,【Mugen】拳皇：朱羽温妮莎 VS K-Blut（输赢2P合集）,2019-11-03 15:42:41,687,暴風零子,252611883,1186,3,2,20,364,"全能打卡挑战,高AI,KOF,狂级,滑步,K-BLOOD,血k,Vanessa,朱羽/红色彗星温妮莎,十割",朱羽温妮莎9P VS K-Blut12P（时尚的火系滑板鞋战斗23333），录了两种不同的过程与结果，形成2P视频合集。
